Temperatur	Gewicht	Zeit
25.116	247.676	3953.0
25.0967	249.392	3953.2
25.0973	248.768	3953.4
25.106	247.585	3953.6
25.1051	248.937	3953.8
25.1225	248.781	3954.0
25.1221	247.338	3954.2
25.1225	247.819	3954.4
25.1266	249.314	3954.6
25.107	246.948	3954.8
25.1198	247.936	3955.0
25.1089	246.974	3955.2
25.1183	247.741	3955.4
25.1198	248.547	3955.6
25.1198	249.21	3955.8
25.1225	246.857	3956.0
25.1169	247.741	3956.2
25.1179	248.612	3956.4
25.1211	248.274	3956.6
25.1358	248.365	3956.8
25.1114	247.481	3957.0
25.1051	247.455	3957.2
25.1099	248.326	3957.4
25.1104	249.041	3957.6
25.1318	248.079	3957.8
25.1062	247.039	3958.0
25.1234	248.495	3958.2
25.1312	248.586	3958.4
25.1179	247.819	3958.6
25.1043	247.819	3958.8
25.1047	246.272	3959.0
25.1108	248.066	3959.2
25.1425	247.715	3959.4
25.1331	247.468	3959.6
25.1104	247.637	3959.8
25.1303	247.039	3960.0
25.1249	247.689	3960.2
25.128	247.273	3960.4
25.1183	247.546	3960.6
25.1209	247.104	3960.8
25.1198	249.028	3961.0
25.1209	248.183	3961.2
25.1154	248.105	3961.4
25.1308	248.885	3961.6
25.1245	248.287	3961.8
25.1209	249.548	3962.0
25.1259	247.754	3962.2
25.1099	248.209	3962.4
25.115	248.404	3962.6
25.1099	247.767	3962.8
25.1057	248.118	3963.0
25.1118	249.457	3963.2
25.0902	248.469	3963.4
25.1293	248.69	3963.6
25.1089	248.963	3963.8
25.1286	248.157	3964.0
25.1219	248.17	3964.2
25.124	248.742	3964.4
25.1104	246.779	3964.6
25.1127	247.507	3964.8
25.116	248.456	3965.0
25.1085	249.106	3965.2
25.115	248.118	3965.4
25.1215	248.729	3965.6
25.115	248.729	3965.8
25.1135	247.741	3966.0
25.1379	248.326	3966.2
25.1085	246.753	3966.4
25.0996	248.001	3966.6
25.1125	248.833	3966.8
25.1001	248.339	3967.0
25.1141	247.715	3967.2
25.116	247.39	3967.4
25.1112	249.73	3967.6
25.1085	249.769	3967.8
25.1137	248.768	3968.0
25.1093	249.808	3968.2
25.1234	248.586	3968.4
25.1259	247.897	3968.6
25.1373	247.299	3968.8
25.1135	246.844	3969.0
25.1326	248.781	3969.2
25.1076	248.664	3969.4
25.0999	248.417	3969.6
25.1099	249.379	3969.8
25.1163	249.392	3970.0
25.1255	247.338	3970.2
25.1219	249.054	3970.4
25.1326	249.054	3970.6
25.1038	247.338	3970.8
25.1169	248.885	3971.0
25.1122	248.222	3971.2
25.0977	248.976	3971.4
25.0948	247.52	3971.6
25.1015	249.743	3971.8
25.124	248.664	3972.0
25.1219	248.43	3972.2
25.1299	248.391	3972.4
25.1051	249.34	3972.6
25.1108	247.078	3972.8
25.1163	247.169	3973.0
25.1169	247.559	3973.2
25.1169	248.235	3973.4
25.1211	247.52	3973.6
25.1209	247.897	3973.8
25.116	248.937	3974.0
25.102	247.247	3974.2
25.1259	247.624	3974.4
25.1122	247.325	3974.6
25.116	248.326	3974.8
25.1358	249.223	3975.0
25.1127	248.079	3975.2
25.1192	247.468	3975.4
25.1144	248.898	3975.6
25.1186	248.391	3975.8
25.1205	250.107	3976.0
25.1102	247.52	3976.2
25.1163	247.533	3976.4
25.1118	248.742	3976.6
25.1276	248.56	3976.8
25.1135	248.547	3977.0
25.1188	249.08	3977.2
25.1041	248.638	3977.4
25.1051	248.508	3977.6
25.1095	247.689	3977.8
25.1102	248.82	3978.0
25.1093	248.924	3978.2
25.1034	248.053	3978.4
25.1163	247.494	3978.6
25.1289	248.3	3978.8
25.1167	249.119	3979.0
25.1228	247.884	3979.2
25.0963	248.768	3979.4
25.1276	248.482	3979.6
25.1114	247.52	3979.8
25.1043	248.3	3980.0
25.1074	249.145	3980.2
25.1099	247.533	3980.4
25.1183	248.599	3980.6
25.1167	247.559	3980.8
25.1183	248.833	3981.0
25.1205	247.637	3981.2
25.1146	249.171	3981.4
25.1202	247.728	3981.6
25.127	248.651	3981.8
25.1102	248.755	3982.0
25.1228	247.793	3982.2
25.1041	248.599	3982.4
25.1328	248.755	3982.6
25.1167	248.456	3982.8
25.1316	249.457	3983.0
25.1276	248.196	3983.2
25.1221	247.403	3983.4
25.1286	249.756	3983.6
25.1095	247.949	3983.8
25.1234	247.806	3984.0
25.106	248.092	3984.2
25.1038	248.352	3984.4
25.1196	249.197	3984.6
25.1266	248.339	3984.8
25.1179	249.34	3985.0
25.1104	247.767	3985.2
25.1242	248.586	3985.4
25.1299	248.989	3985.6
25.108	247.793	3985.8
25.135	248.807	3986.0
25.1295	247.611	3986.2
25.1228	249.249	3986.4
25.1104	248.014	3986.6
25.1209	246.701	3986.8
25.1102	247.0	3987.0
25.108	247.234	3987.2
25.123	247.468	3987.4
25.1173	248.209	3987.6
25.1062	248.794	3987.8
25.1095	247.455	3988.0
25.1163	247.598	3988.2
25.1173	247.182	3988.4
25.1154	248.703	3988.6
25.1242	247.442	3988.8
25.1289	247.572	3989.0
25.1255	247.091	3989.2
25.1118	246.623	3989.4
25.1209	247.988	3989.6
25.1043	246.961	3989.8
25.1163	249.522	3990.0
25.1312	249.041	3990.2
25.1169	247.975	3990.4
25.1242	247.507	3990.6
25.108	248.014	3990.8
25.1541	247.819	3991.0
25.1228	247.598	3991.2
25.123	246.948	3991.4
25.1337	248.755	3991.6
25.1303	249.028	3991.8
25.1438	247.884	3992.0
25.1295	247.416	3992.2
25.1471	246.74	3992.4
25.1198	246.233	3992.6
25.1221	248.17	3992.8
25.1307	248.43	3993.0
25.1186	248.157	3993.2
25.1299	248.872	3993.4
25.1337	248.625	3993.6
25.1154	248.469	3993.8
25.1263	247.832	3994.0
25.1209	247.767	3994.2
25.1245	247.728	3994.4
25.1183	247.572	3994.6
25.1102	248.495	3994.8
25.1202	248.131	3995.0
25.1219	247.247	3995.2
25.1255	248.976	3995.4
25.1211	248.586	3995.6
25.1186	247.455	3995.8
25.1122	247.143	3996.0
25.1259	247.923	3996.2
25.1169	248.118	3996.4
25.1137	247.689	3996.6
25.124	247.468	3996.8
25.1303	248.157	3997.0
25.1127	248.586	3997.2
25.1118	247.858	3997.4
25.1188	247.377	3997.6
25.0986	247.455	3997.8
25.1219	248.469	3998.0
25.1167	247.832	3998.2
25.116	247.65	3998.4
25.1146	247.676	3998.6
25.1276	248.235	3998.8
25.1205	248.469	3999.0
25.1316	247.429	3999.2
25.1221	248.82	3999.4
25.1326	247.663	3999.6
25.1429	247.611	3999.8
25.1186	247.585	4000.0
25.127	247.065	4000.2
25.1295	249.132	4000.4
25.135	248.859	4000.6
25.1118	247.884	4000.8
25.1389	247.832	4001.0
25.1146	247.481	4001.2
25.1122	248.261	4001.4
25.1005	247.507	4001.6
25.116	248.703	4001.8
25.107	248.586	4002.0
25.1173	246.506	4002.2
25.1263	249.21	4002.4
25.1009	247.234	4002.6
25.1377	248.508	4002.8
25.115	248.638	4003.0
25.0935	247.559	4003.2
25.1104	247.988	4003.4
25.0967	246.961	4003.6
25.1043	248.482	4003.8
25.106	248.118	4004.0
25.1011	249.314	4004.2
25.1057	249.821	4004.4
25.1131	248.807	4004.6
25.1032	247.039	4004.8
25.1062	247.039	4005.0
25.1196	248.456	4005.2
25.1009	247.507	4005.4
25.1154	246.467	4005.6
25.1228	249.171	4005.8
25.1156	247.897	4006.0
25.1276	247.546	4006.2
25.1211	248.664	4006.4
25.1286	248.235	4006.6
25.1104	248.898	4006.8
25.1053	248.222	4007.0
25.1076	248.651	4007.2
25.1141	248.209	4007.4
25.0925	246.35	4007.6
25.106	248.274	4007.8
25.115	248.053	4008.0
25.106	248.274	4008.2
25.1047	248.261	4008.4
25.128	249.626	4008.6
25.1146	248.807	4008.8
25.1163	249.327	4009.0
25.1099	249.093	4009.2
25.1085	248.248	4009.4
25.0963	247.195	4009.6
25.1074	248.508	4009.8
25.1089	248.56	4010.0
25.1127	247.455	4010.2
25.1251	247.832	4010.4
25.1114	248.976	4010.6
25.1186	247.455	4010.8
25.0967	248.027	4011.0
25.1137	249.028	4011.2
25.1062	248.599	4011.4
25.1169	247.975	4011.6
25.1188	248.339	4011.8
25.1032	249.119	4012.0
25.0973	249.405	4012.2
25.1019	250.159	4012.4
25.1144	249.392	4012.6
25.1047	248.963	4012.8
25.107	248.417	4013.0
25.1057	248.027	4013.2
25.1041	249.288	4013.4
25.0875	248.092	4013.6
25.1196	248.885	4013.8
25.1074	248.534	4014.0
25.0954	249.6	4014.2
25.1104	249.613	4014.4
25.1093	248.586	4014.6
25.1019	248.326	4014.8
25.1205	249.6	4015.0
25.0927	247.481	4015.2
25.1083	248.092	4015.4
25.1028	248.716	4015.6
25.1043	248.846	4015.8
25.1009	249.262	4016.0
25.1122	247.52	4016.2
25.1047	247.962	4016.4
25.1198	248.677	4016.6
25.1011	248.924	4016.8
25.1093	248.768	4017.0
25.106	248.95	4017.2
25.0973	248.547	4017.4
25.0967	248.495	4017.6
25.0978	249.21	4017.8
25.102	249.626	4018.0
25.1118	248.235	4018.2
25.1154	248.144	4018.4
25.1263	247.702	4018.6
25.1083	246.779	4018.8
25.1032	249.535	4019.0
25.1173	246.961	4019.2
25.0938	247.039	4019.4
25.1083	248.183	4019.6
25.1093	248.547	4019.8
25.1034	247.949	4020.0
25.0996	248.586	4020.2
25.1011	248.079	4020.4
25.1141	247.793	4020.6
25.0957	249.756	4020.8
25.1011	248.365	4021.0
25.0885	247.416	4021.2
25.1015	249.002	4021.4
25.1057	248.391	4021.6
25.1114	248.521	4021.8
25.1125	249.925	4022.0
25.1125	248.859	4022.2
25.0849	246.857	4022.4
25.1089	248.118	4022.6
25.0973	248.846	4022.8
25.0986	247.741	4023.0
25.0992	248.69	4023.2
25.106	248.105	4023.4
25.0935	248.144	4023.6
25.0982	248.547	4023.8
25.1038	248.768	4024.0
25.1118	247.663	4024.2
25.1089	247.117	4024.4
25.0957	248.287	4024.6
25.1308	248.703	4024.8
25.1034	247.975	4025.0
25.1053	248.989	4025.2
25.102	248.235	4025.4
25.1144	248.118	4025.6
25.0957	247.793	4025.8
25.1102	246.935	4026.0
25.1005	247.546	4026.2
25.1015	247.611	4026.4
25.0916	248.092	4026.6
25.1102	247.767	4026.8
25.1085	247.351	4027.0
25.0986	247.585	4027.2
25.1019	247.377	4027.4
25.0931	248.118	4027.6
25.0969	247.585	4027.8
25.1032	247.52	4028.0
25.0845	248.625	4028.2
25.0986	247.728	4028.4
25.0841	246.337	4028.6
25.1015	248.859	4028.8
25.0948	248.859	4029.0
25.1009	247.0	4029.2
25.1034	247.845	4029.4
25.1001	248.287	4029.6
25.107	246.337	4029.8
25.1028	247.442	4030.0
25.1188	247.091	4030.2
25.1211	246.467	4030.4
25.108	247.273	4030.6
25.099	247.312	4030.8
25.1156	247.455	4031.0
25.1011	247.871	4031.2
25.1245	247.572	4031.4
25.1173	246.597	4031.6
25.0938	246.805	4031.8
25.0875	248.443	4032.0
25.086	248.417	4032.2
25.1038	246.467	4032.4
25.1066	247.832	4032.6
25.1043	247.039	4032.8
25.1038	247.26	4033.0
25.1099	246.831	4033.2
25.0935	247.936	4033.4
25.0957	247.312	4033.6
25.0917	248.001	4033.8
25.0957	248.196	4034.0
25.1085	247.312	4034.2
25.0992	248.352	4034.4
25.1032	244.426	4034.6
25.102	247.26	4034.8
25.0916	247.65	4035.0
25.1095	246.662	4035.2
25.1062	247.923	4035.4
25.094	248.417	4035.6
25.1001	247.078	4035.8
25.0999	248.014	4036.0
25.1034	249.587	4036.2
25.1089	248.014	4036.4
25.1215	249.158	4036.6
25.1062	248.911	4036.8
25.1032	249.119	4037.0
25.102	248.235	4037.2
25.095	248.352	4037.4
25.1034	247.663	4037.6
25.1057	247.806	4037.8
25.1009	247.273	4038.0
25.0938	249.392	4038.2
25.1005	247.416	4038.4
25.1122	247.676	4038.6
25.1032	246.922	4038.8
25.0967	248.469	4039.0
25.1034	248.287	4039.2
25.1043	248.339	4039.4
25.1015	247.871	4039.6
25.107	248.391	4039.8
25.1112	247.156	4040.0
25.0841	247.403	4040.2
25.0835	249.47	4040.4
25.1005	249.184	4040.6
25.1047	248.209	4040.8
25.0992	248.482	4041.0
25.0959	248.833	4041.2
25.1225	250.068	4041.4
25.0957	248.326	4041.6
25.1122	248.833	4041.8
25.1093	248.183	4042.0
25.1209	248.742	4042.2
25.1179	248.846	4042.4
25.1015	247.572	4042.6
25.1089	248.664	4042.8
25.1053	246.948	4043.0
25.0986	249.522	4043.2
25.0908	248.079	4043.4
25.1062	246.415	4043.6
25.1041	249.002	4043.8
25.095	248.69	4044.0
25.0948	248.482	4044.2
25.1034	249.171	4044.4
25.1015	248.768	4044.6
25.0944	248.547	4044.8
25.0917	248.326	4045.0
25.095	247.962	4045.2
25.0908	247.871	4045.4
25.0799	248.001	4045.6
25.1095	248.976	4045.8
25.0969	249.093	4046.0
25.0916	247.364	4046.2
25.0786	249.171	4046.4
25.0938	248.43	4046.6
25.0902	247.858	4046.8
25.0874	247.286	4047.0
25.0916	247.975	4047.2
25.0954	247.884	4047.4
25.0841	248.274	4047.6
25.0896	248.924	4047.8
25.0999	248.157	4048.0
25.099	249.99	4048.2
25.0893	246.857	4048.4
25.094	247.013	4048.6
25.083	249.574	4048.8
25.0856	248.118	4049.0
25.0938	247.741	4049.2
25.106	248.261	4049.4
25.1028	247.871	4049.6
25.0864	248.404	4049.8
25.0845	248.833	4050.0
25.0967	248.313	4050.2
25.0982	247.871	4050.4
25.0898	246.974	4050.6
25.106	247.429	4050.8
25.0977	247.598	4051.0
25.075	248.989	4051.2
25.094	246.662	4051.4
25.0938	247.845	4051.6
25.0912	248.183	4051.8
25.0992	247.845	4052.0
25.0902	247.936	4052.2
25.1047	247.858	4052.4
25.1032	246.961	4052.6
25.0883	247.026	4052.8
25.0841	249.093	4053.0
25.0927	247.767	4053.2
25.0944	247.78	4053.4
25.1074	246.597	4053.6
25.0917	247.494	4053.8
25.1024	246.844	4054.0
25.0963	246.142	4054.2
25.1083	247.806	4054.4
25.0948	246.116	4054.6
25.0896	245.973	4054.8
25.0986	247.598	4055.0
25.082	246.662	4055.2
25.0927	247.611	4055.4
25.0896	247.52	4055.6
25.1089	247.624	4055.8
25.0927	248.027	4056.0
25.0969	247.689	4056.2
25.0875	246.558	4056.4
25.0702	247.182	4056.6
25.0883	247.429	4056.8
25.0841	248.157	4057.0
25.0921	246.22	4057.2
25.086	247.897	4057.4
25.0811	247.572	4057.6
25.0782	248.82	4057.8
25.0772	246.779	4058.0
25.0906	246.038	4058.2
25.0917	248.365	4058.4
25.095	247.728	4058.6
25.0908	246.467	4058.8
25.0938	247.637	4059.0
25.0893	246.636	4059.2
25.0917	248.092	4059.4
25.0845	247.884	4059.6
25.0944	247.377	4059.8
25.0811	245.843	4060.0
25.0893	247.78	4060.2
25.0753	247.429	4060.4
25.0883	247.754	4060.6
25.0801	247.65	4060.8
25.1032	247.689	4061.0
25.0921	248.196	4061.2
25.095	247.507	4061.4
25.0856	247.13	4061.6
25.0776	247.598	4061.8
25.0893	247.702	4062.0
25.083	246.792	4062.2
25.1019	247.52	4062.4
25.0757	248.703	4062.6
25.0978	247.468	4062.8
25.0879	249.171	4063.0
25.0896	247.325	4063.2
25.0824	247.065	4063.4
25.0977	248.508	4063.6
25.0841	248.053	4063.8
25.1005	247.221	4064.0
25.0814	247.663	4064.2
25.0879	248.209	4064.4
25.0963	247.546	4064.6
25.087	247.481	4064.8
25.0906	249.093	4065.0
25.0874	248.404	4065.2
25.0986	248.95	4065.4
25.0916	248.209	4065.6
25.0977	246.649	4065.8
25.0912	248.404	4066.0
25.0927	249.639	4066.2
25.0969	247.663	4066.4
25.0656	249.067	4066.6
25.087	248.092	4066.8
25.0835	248.612	4067.0
25.0763	248.118	4067.2
25.0912	248.56	4067.4
25.0818	247.468	4067.6
25.0769	247.897	4067.8
25.075	248.144	4068.0
25.0769	248.209	4068.2
25.0912	246.935	4068.4
25.0805	247.572	4068.6
25.0969	246.974	4068.8
25.083	248.625	4069.0
25.0996	247.884	4069.2
25.0875	247.611	4069.4
25.0921	246.337	4069.6
25.0963	249.548	4069.8
25.0879	247.949	4070.0
25.0778	248.937	4070.2
25.0986	247.845	4070.4
25.0912	249.561	4070.6
25.0704	249.483	4070.8
25.0849	248.144	4071.0
25.0898	247.286	4071.2
25.0938	247.897	4071.4
25.0912	247.741	4071.6
25.0828	248.898	4071.8
25.0967	247.598	4072.0
25.074	249.288	4072.2
25.1028	246.753	4072.4
25.0996	247.715	4072.6
25.0944	249.093	4072.8
25.0839	247.962	4073.0
25.0675	248.521	4073.2
25.0835	248.183	4073.4
25.0893	248.872	4073.6
25.0912	249.236	4073.8
25.0824	247.819	4074.0
25.0841	247.39	4074.2
25.0828	248.963	4074.4
25.0925	248.326	4074.6
25.0824	247.13	4074.8
25.0856	247.039	4075.0
25.0963	248.469	4075.2
25.0898	248.118	4075.4
25.0839	249.522	4075.6
25.0944	248.859	4075.8
25.0893	247.091	4076.0
25.0782	247.806	4076.2
25.0866	248.274	4076.4
25.0854	248.599	4076.6
25.095	247.754	4076.8
25.0814	247.702	4077.0
25.0856	248.235	4077.2
25.1051	248.508	4077.4
25.0814	246.974	4077.6
25.0835	248.43	4077.8
25.0938	249.522	4078.0
25.0824	249.028	4078.2
25.082	248.092	4078.4
25.0927	248.729	4078.6
25.0916	249.522	4078.8
25.0957	249.938	4079.0
25.1015	248.599	4079.2
25.0841	247.741	4079.4
25.1043	248.495	4079.6
25.0908	249.249	4079.8
25.0885	248.885	4080.0
25.0908	248.755	4080.2
25.0927	247.403	4080.4
25.0944	248.43	4080.6
25.0889	248.677	4080.8
25.0811	249.587	4081.0
25.0725	248.365	4081.2
25.0996	248.768	4081.4
25.099	248.365	4081.6
25.083	248.079	4081.8
25.1009	247.104	4082.0
25.0875	247.884	4082.2
25.0938	247.052	4082.4
25.0769	248.118	4082.6
25.083	250.003	4082.8
25.0957	248.157	4083.0
25.0938	248.69	4083.2
25.0967	247.637	4083.4
25.0883	247.949	4083.6
25.0912	248.261	4083.8
25.0992	247.78	4084.0
25.0917	248.43	4084.2
25.0786	248.638	4084.4
25.0925	248.56	4084.6
25.0982	248.014	4084.8
25.0906	247.416	4085.0
25.0875	250.172	4085.2
25.0799	247.351	4085.4
25.0906	248.82	4085.6
25.0935	248.326	4085.8
25.0814	248.274	4086.0
25.0841	248.729	4086.2
25.0778	248.118	4086.4
25.0828	248.82	4086.6
25.0805	248.859	4086.8
25.0944	247.936	4087.0
25.0996	247.871	4087.2
25.0801	247.962	4087.4
25.0959	246.376	4087.6
25.0801	248.534	4087.8
25.0778	247.546	4088.0
25.0996	248.872	4088.2
25.0679	248.118	4088.4
25.0715	249.054	4088.6
25.0902	248.404	4088.8
25.0921	247.923	4089.0
25.0731	247.884	4089.2
25.0893	249.197	4089.4
25.0986	247.65	4089.6
25.0927	250.211	4089.8
25.0828	249.353	4090.0
25.0824	248.716	4090.2
25.087	247.936	4090.4
25.0992	248.69	4090.6
25.0969	248.274	4090.8
25.0875	248.859	4091.0
25.1028	248.014	4091.2
25.0969	247.962	4091.4
25.0908	247.364	4091.6
25.0889	247.117	4091.8
25.0776	247.325	4092.0
25.0875	248.885	4092.2
25.102	248.248	4092.4
25.0841	247.494	4092.6
25.0669	248.313	4092.8
25.0845	247.403	4093.0
25.0963	248.144	4093.2
25.0799	248.677	4093.4
25.0854	248.781	4093.6
25.0811	247.143	4093.8
25.0778	30391.725	4094.0
25.0849	249.366	4094.2
25.0711	247.273	4094.4
25.0805	248.157	4094.6
25.102	248.95	4094.8
25.107	247.858	4095.0
25.0969	248.651	4095.2
25.0959	247.299	4095.4
25.1053	248.118	4095.6
25.0935	248.417	4095.8
25.0999	248.755	4096.0
25.0916	247.143	4096.2
25.0757	247.0	4096.4
25.0906	246.389	4096.6
25.0879	248.495	4096.8
25.0935	247.208	4097.0
25.0818	247.858	4097.2
25.0805	248.443	4097.4
25.0835	247.52	4097.6
25.0938	246.363	4097.8
25.0896	247.273	4098.0
25.0896	248.365	4098.2
25.0973	247.884	4098.4
25.0896	247.884	4098.6
25.094	247.572	4098.8
25.0879	246.896	4099.0
25.0963	247.624	4099.2
25.0788	247.533	4099.4
25.0692	246.935	4099.6
25.0885	248.287	4099.8
25.0814	248.131	4100.0
25.0856	248.079	4100.2
25.0885	248.82	4100.4
25.0854	247.806	4100.6
25.0957	248.56	4100.8
25.0799	247.156	4101.0
25.083	247.494	4101.2
25.1015	246.454	4101.4
25.082	247.806	4101.6
25.0912	246.688	4101.8
25.0811	248.014	4102.0
25.1024	246.402	4102.2
25.0889	247.455	4102.4
25.0725	247.988	4102.6
25.0896	247.728	4102.8
25.0702	246.376	4103.0
25.0957	247.572	4103.2
25.0839	247.312	4103.4
25.082	246.87	4103.6
25.0811	246.857	4103.8
25.0835	249.067	4104.0
25.0999	246.883	4104.2
25.0845	248.196	4104.4
25.0685	246.896	4104.6
25.0711	248.222	4104.8
25.0769	247.923	4105.0
25.0809	246.636	4105.2
25.0792	246.766	4105.4
25.0856	245.947	4105.6
25.0893	248.508	4105.8
25.0875	247.559	4106.0
25.0854	245.96	4106.2
25.0792	248.105	4106.4
25.0792	248.729	4106.6
25.0731	248.911	4106.8
25.0731	248.144	4107.0
25.0698	247.936	4107.2
25.0875	247.754	4107.4
25.0912	248.274	4107.6
25.1066	247.273	4107.8
25.0893	247.741	4108.0
25.0866	247.39	4108.2
25.0698	249.275	4108.4
25.0959	249.145	4108.6
25.0835	247.169	4108.8
25.0811	248.378	4109.0
25.0969	246.051	4109.2
25.1001	248.625	4109.4
25.0978	247.793	4109.6
25.0788	247.039	4109.8
25.0786	247.819	4110.0
25.0683	248.95	4110.2
25.0925	248.963	4110.4
25.0776	248.378	4110.6
25.0973	250.237	4110.8
25.0814	248.43	4111.0
25.0818	248.001	4111.2
25.0864	247.143	4111.4
25.1074	246.753	4111.6
25.0786	247.715	4111.8
25.0757	247.689	4112.0
25.0875	248.222	4112.2
25.0938	248.729	4112.4
25.074	249.067	4112.6
25.0795	249.613	4112.8
25.0744	247.754	4113.0
25.0814	248.196	4113.2
25.0799	248.274	4113.4
25.0664	247.039	4113.6
25.0708	249.054	4113.8
25.0786	249.21	4114.0
25.0673	248.196	4114.2
25.0685	248.56	4114.4
25.0885	249.548	4114.6
25.0689	247.91	4114.8
25.0727	248.742	4115.0
25.0769	249.275	4115.2
25.0889	248.586	4115.4
25.0786	249.08	4115.6
25.066	248.43	4115.8
25.0736	248.911	4116.0
25.0992	249.197	4116.2
25.0717	248.274	4116.4
25.0963	249.002	4116.6
25.0854	248.56	4116.8
25.0694	248.001	4117.0
25.0795	248.677	4117.2
25.0652	248.534	4117.4
25.0652	248.677	4117.6
25.0698	249.21	4117.8
25.0664	249.392	4118.0
25.075	248.521	4118.2
25.0778	247.429	4118.4
25.066	248.144	4118.6
25.0675	248.391	4118.8
25.0641	248.157	4119.0
25.0683	248.534	4119.2
25.0711	248.079	4119.4
25.0673	248.625	4119.6
25.0757	248.924	4119.8
25.0792	248.729	4120.0
25.0849	248.3	4120.2
25.0702	247.533	4120.4
25.0689	248.898	4120.6
25.0624	247.559	4120.8
25.0788	247.598	4121.0
25.0753	247.663	4121.2
25.0582	248.079	4121.4
25.0679	248.3	4121.6
25.0767	247.416	4121.8
25.074	249.002	4122.0
25.0599	248.924	4122.2
25.0782	247.897	4122.4
25.0757	248.131	4122.6
25.0727	246.688	4122.8
25.0683	248.95	4123.0
25.0845	248.391	4123.2
25.0717	248.209	4123.4
25.061	247.052	4123.6
25.0675	247.897	4123.8
25.0692	247.832	4124.0
25.0799	248.274	4124.2
25.0769	248.04	4124.4
25.082	247.039	4124.6
25.0652	249.639	4124.8
25.0708	248.261	4125.0
25.082	247.325	4125.2
25.0624	249.223	4125.4
25.0637	248.118	4125.6
25.0673	247.026	4125.8
25.0725	248.209	4126.0
25.0675	248.859	4126.2
25.0656	247.221	4126.4
25.0698	248.43	4126.6
25.065	247.117	4126.8
25.0698	247.273	4127.0
25.087	247.962	4127.2
25.0591	248.365	4127.4
25.065	247.403	4127.6
25.058	248.157	4127.8
25.0664	246.181	4128.0
25.0702	247.715	4128.2
25.0641	248.716	4128.4
25.058	247.988	4128.6
25.0605	249.782	4128.8
25.0799	247.884	4129.0
25.0608	248.053	4129.2
25.0601	247.741	4129.4
25.0608	247.312	4129.6
25.0698	248.95	4129.8
25.0786	248.612	4130.0
25.0673	248.261	4130.2
25.0685	246.766	4130.4
25.0906	248.105	4130.6
25.0599	246.818	4130.8
25.0898	248.612	4131.0
25.0692	248.287	4131.2
25.0717	247.559	4131.4
25.0647	248.404	4131.6
25.0694	248.118	4131.8
25.0799	246.545	4132.0
25.0799	246.74	4132.2
25.0521	249.457	4132.4
25.0601	247.338	4132.6
25.0637	247.559	4132.8
25.0856	247.793	4133.0
25.0896	248.976	4133.2
25.0502	249.262	4133.4
25.0656	246.753	4133.6
25.0656	247.897	4133.8
25.0782	248.235	4134.0
25.0599	247.845	4134.2
25.0656	247.611	4134.4
25.0683	247.702	4134.6
25.0576	248.274	4134.8
25.0711	248.664	4135.0
25.0769	247.533	4135.2
25.0814	247.845	4135.4
25.0669	248.053	4135.6
25.0601	248.521	4135.8
25.0628	248.742	4136.0
25.0814	248.755	4136.2
25.0725	247.728	4136.4
25.0628	248.508	4136.6
25.0628	248.04	4136.8
25.0759	247.923	4137.0
25.0698	248.898	4137.2
25.0788	248.56	4137.4
25.0814	247.572	4137.6
25.0769	246.844	4137.8
25.0492	247.923	4138.0
25.0698	247.559	4138.2
25.0885	246.948	4138.4
25.0698	248.092	4138.6
25.0622	248.456	4138.8
25.0641	248.742	4139.0
25.0534	247.767	4139.2
25.0744	248.092	4139.4
25.0652	247.845	4139.6
25.0725	247.806	4139.8
25.0618	248.976	4140.0
25.0818	247.078	4140.2
25.0586	249.483	4140.4
25.075	248.417	4140.6
25.0757	248.469	4140.8
25.065	247.403	4141.0
25.0675	249.639	4141.2
25.0805	249.548	4141.4
25.0744	246.857	4141.6
25.0767	248.378	4141.8
25.0721	249.21	4142.0
25.0763	248.391	4142.2
25.0702	248.365	4142.4
25.0652	249.366	4142.6
25.075	248.872	4142.8
25.0557	247.546	4143.0
25.0708	247.819	4143.2
25.0683	247.598	4143.4
25.0778	248.131	4143.6
25.0736	249.028	4143.8
25.0614	248.027	4144.0
25.0614	248.755	4144.2
25.0511	248.807	4144.4
25.0673	247.806	4144.6
25.0669	248.144	4144.8
25.0547	247.806	4145.0
25.0454	249.21	4145.2
25.0652	247.884	4145.4
25.0528	248.287	4145.6
25.0456	249.197	4145.8
25.0652	247.182	4146.0
25.058	247.0	4146.2
25.0566	248.04	4146.4
25.0664	249.782	4146.6
25.0614	249.184	4146.8
